,0
5797,1
5798,0
5799,0
5800,1
5801,0
5802,1
5803,1
5804,0
5805,1
5806,0
5807,0
5808,1
5809,0
5810,1
5811,0
5812,0
5813,0
5814,0
5815,1
5816,1
5817,1
5818,1
5819,1
5820,0
5821,0
5822,1
5823,0
5824,0
5825,0
5826,0
5827,0
5828,0
5829,0
5830,1
5831,0
5832,0
5833,1
5834,0
5835,1
5836,0
5837,1
5838,1
5839,1
5840,1
5841,1
5842,0
5843,1
5844,0
5845,0
5846,0
5847,0
5848,1
5849,0
5850,1
5851,0
5852,0
5853,1
5854,0
5855,1
5856,0
5857,1
5858,0
5859,1
5860,0
5861,0
5862,0
5863,1
5864,0
5865,0
5866,0
5867,0
5868,0
5869,1
5870,0
5871,1
5872,0
5873,1
5874,1
5875,0
5876,0
5877,1
5878,1
5879,1
5880,1
5881,1
5882,0
5883,1
5884,0
5885,0
5886,1
5887,1
5888,0
5889,1
5890,1
5891,1
5892,0
5893,0
5894,0
5895,1
5896,1
5897,0
5898,1
5899,0
5900,1
5901,0
5902,1
5903,0
5904,1
5905,0
5906,1
5907,1
5908,0
5909,0
5910,1
5911,1
5912,0
5913,1
5914,1
5915,1
5916,0
5917,1
5918,0
5919,0
5920,0
5921,0
5922,0
5923,1
5924,0
5925,1
5926,1
5927,0
5928,0
5929,1
5930,0
5931,0
5932,1
5933,0
5934,0
5935,0
5936,0
5937,1
5938,1
5939,1
5940,1
5941,0
5942,0
5943,1
5944,0
5945,1
5946,1
5947,0
5948,0
5949,1
5950,1
5951,1
5952,1
5953,1
5954,0
5955,1
5956,1
5957,0
5958,0
5959,0
5960,0
5961,0
5962,0
5963,0
5964,0
5965,0
5966,0
5967,1
5968,1
5969,0
5970,0
5971,1
5972,1
5973,1
5974,0
5975,0
5976,0
5977,0
5978,0
5979,0
5980,1
5981,0
5982,1
5983,1
5984,1
5985,0
5986,0
5987,0
5988,1
5989,1
5990,1
5991,1
5992,1
5993,1
5994,1
5995,1
5996,0
5997,1
5998,1
5999,0
6000,1
6001,1
6002,1
6003,0
6004,0
6005,1
6006,1
6007,0
6008,0
6009,0
6010,0
6011,1
6012,0
6013,1
6014,1
6015,0
6016,0
6017,1
6018,0
6019,1
6020,0
6021,1
6022,0
6023,0
6024,0
6025,1
6026,1
6027,1
6028,0
6029,1
6030,0
6031,1
6032,0
6033,0
6034,0
6035,1
6036,0
6037,1
6038,0
6039,1
6040,0
6041,0
6042,0
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,1
6050,1
6051,0
6052,1
6053,0
6054,0
6055,1
6056,1
6057,0
6058,0
6059,0
6060,0
6061,0
6062,0
6063,1
6064,0
6065,1
6066,0
6067,0
6068,1
6069,0
6070,0
6071,1
6072,0
6073,0
6074,0
6075,1
6076,0
6077,0
6078,0
6079,0
6080,1
6081,0
6082,0
6083,1
6084,1
6085,1
6086,0
6087,0
6088,1
6089,1
6090,0
6091,0
6092,1
6093,1
6094,1
6095,1
6096,0
6097,0
6098,0
6099,0
6100,0
6101,1
6102,1
6103,1
6104,0
6105,0
6106,0
6107,0
6108,0
6109,0
6110,0
6111,1
6112,1
6113,0
6114,1
6115,0
6116,0
6117,0
6118,0
6119,0
6120,1
6121,1
6122,0
6123,1
6124,0
6125,0
6126,0
6127,0
6128,0
6129,0
6130,0
6131,1
6132,1
6133,1
6134,0
6135,0
6136,0
6137,0
6138,0
6139,1
6140,1
6141,0
6142,0
6143,1
6144,0
6145,1
6146,0
6147,0
6148,1
6149,1
6150,0
6151,0
6152,1
6153,0
6154,1
6155,0
6156,1
6157,1
6158,0
6159,0
6160,0
6161,1
6162,0
6163,0
6164,1
6165,0
6166,0
6167,1
6168,1
6169,1
6170,0
6171,1
6172,0
6173,1
6174,1
6175,0
6176,0
6177,1
6178,1
6179,0
6180,0
6181,0
6182,0
6183,0
6184,0
6185,1
6186,0
6187,1
6188,1
6189,1
6190,1
6191,0
6192,0
6193,1
6194,1
6195,1
6196,0
6197,1
6198,0
6199,0
6200,1
6201,0
6202,1
6203,1
6204,0
6205,1
6206,0
6207,0
6208,0
6209,1
6210,1
6211,1
6212,1
6213,1
6214,1
6215,0
6216,0
6217,0
6218,0
6219,1
6220,1
6221,0
6222,1
6223,1
6224,1
6225,0
6226,0
6227,0
6228,1
6229,1
6230,1
6231,0
6232,1
6233,1
6234,0
6235,1
6236,1
6237,0
6238,0
6239,0
6240,0
6241,1
6242,0
6243,0
6244,1
6245,0
6246,1
6247,1
6248,0
6249,0
6250,0
6251,1
6252,1
6253,0
6254,1
6255,1
6256,1
6257,0
6258,1
6259,0
6260,0
6261,0
6262,1
6263,0
6264,1
6265,1
6266,1
6267,0
6268,0
6269,1
6270,0
6271,1
6272,0
6273,0
6274,0
6275,1
6276,1
6277,0
6278,1
6279,1
6280,0
6281,0
6282,0
6283,1
6284,0
6285,1
6286,1
6287,1
6288,0
6289,0
6290,0
6291,1
6292,0
6293,0
6294,1
6295,0
6296,0
6297,0
6298,0
6299,0
6300,1
6301,0
6302,1
6303,0
6304,0
6305,1
6306,1
6307,0
6308,1
6309,1
6310,1
6311,0
6312,1
6313,0
6314,1
6315,1
6316,0
6317,1
6318,1
6319,1
6320,0
6321,1
6322,1
6323,0
6324,0
6325,1
6326,1
6327,0
6328,1
6329,1
6330,0
6331,1
6332,0
6333,0
6334,1
6335,0
6336,0
6337,0
6338,0
6339,0
6340,0
6341,0
6342,0
6343,0
6344,1
6345,0
6346,0
6347,1
6348,0
6349,0
6350,0
6351,1
6352,1
6353,0
6354,0
6355,1
6356,1
6357,0
6358,1
6359,0
6360,0
6361,0
6362,0
6363,1
6364,1
6365,0
6366,0
6367,0
6368,0
6369,0
6370,1
6371,1
6372,0
6373,1
6374,1
6375,0
6376,1
6377,1
6378,0
6379,0
6380,0
6381,1
6382,0
6383,1
6384,0
6385,1
6386,0
6387,0
6388,0
6389,1
6390,0
6391,0
6392,0
6393,1
6394,1
6395,1
6396,1
6397,0
6398,1
6399,0
6400,0
6401,1
6402,1
6403,0
6404,0
6405,0
6406,1
6407,1
6408,0
6409,0
6410,0
6411,1
6412,1
6413,1
6414,0
6415,0
6416,1
6417,1
6418,0
6419,0
6420,0
6421,0
6422,1
6423,0
6424,0
6425,0
6426,0
6427,1
6428,0
6429,0
6430,0
6431,1
6432,0
6433,1
6434,0
6435,0
6436,0
6437,0
6438,1
6439,1
6440,1
6441,0
6442,1
6443,0
6444,0
6445,0
6446,0
6447,1
6448,1
6449,1
6450,1
6451,1
6452,1
6453,1
6454,1
6455,1
6456,0
6457,0
6458,1
6459,1
6460,0
6461,0
6462,1
6463,1
6464,0
6465,1
6466,1
6467,1
6468,0
6469,0
6470,1
6471,1
6472,1
6473,1
6474,1
6475,1
6476,0
6477,1
6478,1
6479,1
6480,0
6481,0
6482,1
6483,0
6484,1
6485,1
6486,1
6487,1
6488,0
6489,0
6490,0
6491,0
6492,1
6493,1
6494,1
6495,0
6496,1
6497,1
6498,0
6499,0
6500,1
6501,0
6502,0
6503,1
6504,0
6505,1
6506,1
6507,0
6508,1
6509,1
6510,1
6511,0
6512,1
6513,0
6514,1
6515,1
6516,1
6517,1
6518,1
6519,0
6520,0
6521,1
6522,1
6523,0
6524,1
6525,0
6526,1
6527,0
6528,0
6529,1
6530,0
6531,1
6532,1
6533,1
6534,0
6535,0
6536,1
6537,0
6538,0
6539,0
6540,0
6541,1
6542,1
6543,0
6544,0
6545,0
6546,0
6547,1
6548,0
6549,1
6550,1
6551,1
6552,1
6553,0
6554,1
6555,0
6556,0
6557,1
6558,0
6559,0
6560,1
6561,1
6562,0
6563,1
6564,0
6565,0
6566,1
6567,0
6568,0
6569,1
6570,0
6571,0
6572,1
6573,0
6574,0
6575,0
6576,1
6577,1
6578,1
6579,0
6580,1
6581,1
6582,1
6583,0
6584,1
6585,0
6586,1
6587,1
6588,1
6589,0
6590,0
6591,1
6592,0
6593,0
6594,1
6595,1
6596,1
6597,0
6598,1
6599,1
6600,0
6601,0
6602,1
6603,0
6604,1
6605,0
6606,0
6607,1
6608,0
6609,1
6610,1
6611,0
6612,0
6613,1
6614,1
6615,1
6616,1
6617,1
6618,0
6619,0
6620,1
6621,0
6622,0
6623,1
6624,1
6625,1
6626,0
6627,0
6628,0
6629,0
6630,1
6631,0
6632,0
6633,1
6634,1
6635,0
6636,1
6637,1
6638,0
6639,0
6640,1
6641,0
6642,1
6643,0
6644,1
6645,1
6646,0
6647,0
6648,1
6649,1
6650,0
6651,0
6652,1
6653,0
6654,1
6655,0
6656,0
6657,0
6658,1
6659,0
6660,0
6661,0
6662,0
6663,0
6664,1
6665,0
6666,1
6667,1
6668,1
6669,1
6670,0
6671,0
6672,1
6673,1
6674,1
6675,0
6676,0
6677,1
6678,0
6679,1
6680,0
6681,1
6682,1
6683,1
6684,0
6685,0
6686,1
6687,1
6688,1
6689,0
6690,1
6691,1
6692,0
6693,0
6694,1
6695,0
6696,1
6697,0
6698,0
6699,1
6700,0
6701,0
6702,1
6703,1
6704,1
6705,0
6706,1
6707,1
6708,0
6709,0
6710,0
6711,1
6712,0
6713,0
6714,1
6715,0
6716,0
6717,1
6718,0
6719,0
6720,1
6721,0
6722,1
6723,1
6724,1
6725,1
6726,1
6727,0
6728,0
6729,0
6730,0
6731,1
6732,0
6733,0
6734,0
6735,0
6736,1
6737,1
6738,0
6739,0
6740,1
6741,1
6742,0
6743,1
6744,1
6745,1
6746,0
6747,0
6748,1
6749,1
6750,0
6751,0
6752,1
6753,1
6754,0
6755,1
6756,0
6757,1
6758,0
6759,1
6760,1
6761,0
6762,0
6763,0
6764,0
6765,0
6766,0
6767,1
6768,1
6769,0
6770,0
6771,1
6772,0
6773,0
6774,0
6775,0
6776,0
6777,0
6778,1
6779,0
6780,1
6781,1
6782,1
6783,1
6784,0
6785,0
6786,0
6787,1
6788,1
6789,1
6790,0
6791,0
6792,1
6793,1
6794,0
6795,0
6796,1
6797,0
6798,1
6799,0
6800,1
6801,1
6802,0
6803,0
6804,1
6805,0
6806,0
6807,1
6808,1
6809,0
6810,1
6811,0
6812,0
6813,0
6814,1
6815,0
6816,1
6817,0
6818,0
6819,1
6820,1
6821,1
6822,0
6823,0
6824,0
6825,0
6826,1
6827,1
6828,0
6829,1
6830,1
6831,1
6832,0
6833,0
6834,1
6835,1
6836,1
6837,0
6838,0
6839,1
6840,1
6841,0
6842,1
6843,1
6844,1
6845,1
6846,1
6847,0
6848,1
6849,1
6850,0
6851,1
6852,1
6853,1
6854,0
6855,1
6856,1
6857,1
6858,1
6859,1
6860,1
6861,1
6862,1
6863,1
6864,0
6865,1
6866,0
6867,1
6868,1
6869,0
6870,0
6871,0
6872,1
6873,0
6874,0
6875,1
6876,0
6877,0
6878,0
6879,1
6880,0
6881,1
6882,1
6883,0
6884,1
6885,1
6886,1
6887,1
6888,0
6889,1
6890,1
6891,1
6892,1
6893,0
6894,0
6895,0
6896,1
6897,1
6898,0
6899,1
6900,0
6901,0
6902,0
6903,1
6904,0
6905,1
6906,1
6907,0
6908,0
6909,1
6910,1
6911,1
6912,1
6913,1
6914,1
6915,0
6916,0
6917,0
6918,0
6919,0
6920,0
6921,0
6922,0
6923,1
6924,1
6925,1
6926,0
6927,0
6928,0
6929,0
6930,1
6931,1
6932,1
6933,1
6934,0
6935,0
6936,1
6937,0
6938,0
6939,1
6940,1
6941,0
6942,1
6943,1
6944,1
6945,1
6946,0
6947,0
6948,0
6949,0
6950,1
6951,0
6952,1
6953,0
6954,1
6955,0
6956,1
6957,0
6958,0
6959,1
6960,1
6961,1
6962,1
6963,0
6964,1
6965,1
6966,0
6967,1
6968,1
6969,1
6970,1
6971,0
6972,1
6973,1
6974,0
6975,0
6976,1
6977,1
6978,1
6979,0
6980,0
6981,1
6982,0
6983,0
6984,0
6985,0
6986,0
6987,1
6988,0
6989,1
6990,1
6991,1
6992,0
6993,0
6994,0
6995,0
6996,1
6997,1
6998,1
6999,0
7000,1
7001,1
7002,1
7003,1
7004,0
7005,1
7006,1
7007,0
7008,0
7009,0
7010,0
7011,0
7012,0
7013,0
7014,1
7015,1
7016,1
7017,1
7018,0
7019,1
7020,1
7021,1
7022,1
7023,1
7024,0
7025,1
7026,0
7027,0
7028,1
7029,0
7030,0
7031,0
7032,1
7033,1
7034,1
7035,0
7036,1
7037,0
7038,1
7039,1
7040,1
7041,0
7042,0
7043,1
7044,1
7045,1
7046,0
7047,0
7048,1
7049,1
7050,0
7051,1
7052,0
7053,1
7054,0
7055,0
7056,1
7057,0
7058,1
7059,1
7060,0
7061,1
7062,0
7063,1
7064,1
7065,1
7066,1
7067,0
7068,1
7069,0
7070,0
7071,1
7072,0
7073,1
7074,0
7075,1
7076,1
7077,1
7078,0
7079,1
7080,1
7081,1
7082,1
7083,0
7084,1
7085,0
7086,0
7087,0
7088,0
7089,1
7090,0
7091,1
7092,1
7093,1
7094,1
7095,0
7096,0
7097,0
7098,0
7099,1
7100,1
7101,1
7102,0
7103,1
7104,0
7105,1
7106,0
7107,0
7108,0
7109,0
7110,0
7111,1
7112,0
7113,1
7114,1
7115,0
7116,1
7117,0
7118,0
7119,0
7120,0
7121,1
7122,0
7123,1
7124,1
7125,0
7126,1
7127,0
7128,0
7129,0
7130,0
7131,0
7132,0
7133,0
7134,0
7135,1
7136,0
7137,1
7138,0
7139,0
7140,0
7141,1
7142,0
7143,1
7144,1
7145,1
7146,1
7147,0
7148,1
7149,0
7150,1
7151,0
7152,1
7153,1
7154,1
7155,1
7156,0
7157,0
7158,0
7159,1
7160,0
7161,1
7162,0
7163,0
7164,0
7165,0
7166,1
7167,1
7168,1
7169,1
7170,0
7171,1
7172,0
7173,0
7174,1
7175,1
7176,0
7177,1
7178,1
7179,1
7180,0
7181,0
7182,0
7183,1
7184,0
7185,1
7186,1
7187,0
7188,1
7189,1
7190,1
7191,1
7192,0
7193,1
7194,0
7195,1
7196,1
7197,0
7198,1
7199,1
7200,0
7201,1
7202,1
7203,0
7204,1
7205,1
7206,0
7207,1
7208,0
7209,0
7210,1
7211,1
7212,0
7213,0
7214,1
7215,0
7216,0
7217,0
7218,0
7219,1
7220,0
7221,0
7222,0
7223,1
7224,1
7225,0
7226,0
7227,0
7228,1
7229,0
7230,0
7231,1
7232,0
7233,0
7234,0
7235,1
7236,0
7237,0
7238,0
7239,0
7240,1
7241,1
7242,1
7243,0
7244,1
7245,0
7246,0
7247,0
7248,1
7249,1
7250,1
7251,1
7252,1
7253,1
7254,0
7255,0
7256,1
7257,1
7258,0
7259,0
7260,1
7261,0
7262,1
7263,0
7264,1
7265,1
7266,0
7267,0
7268,1
7269,1
7270,0
7271,0
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,0
7279,0
7280,0
7281,0
7282,0
7283,1
7284,0
7285,1
7286,0
7287,1
7288,1
7289,0
7290,1
7291,1
7292,0
7293,1
7294,1
7295,0
7296,0
7297,0
7298,0
7299,1
7300,1
7301,0
7302,0
7303,1
7304,0
7305,0
7306,1
7307,1
7308,0
7309,1
7310,1
7311,1
7312,1
7313,0
7314,0
7315,1
7316,0
7317,1
7318,1
7319,0
7320,1
7321,0
7322,1
7323,1
7324,0
7325,0
7326,1
7327,0
7328,0
7329,1
7330,1
7331,1
7332,0
7333,0
7334,0
7335,1
7336,0
7337,1
7338,1
7339,0
7340,0
7341,1
7342,0
7343,0
7344,1
7345,1
7346,0
7347,1
7348,0
7349,0
7350,1
7351,1
7352,0
7353,1
7354,1
7355,1
7356,1
7357,0
7358,0
7359,0
7360,0
7361,1
7362,1
7363,1
7364,0
7365,0
7366,0
7367,0
7368,1
7369,1
7370,1
7371,0
7372,0
7373,0
7374,0
7375,0
7376,1
7377,1
7378,1
7379,0
7380,0
7381,1
7382,1
7383,1
7384,0
7385,0
7386,0
7387,0
7388,1
7389,1
7390,1
7391,1
7392,0
7393,1
7394,0
7395,1
7396,0
7397,1
7398,0
7399,0
7400,1
7401,1
7402,0
7403,0
7404,0
7405,0
7406,0
7407,0
7408,0
7409,0
7410,1
7411,0
7412,1
7413,0
7414,1
7415,1
7416,1
7417,0
7418,0
7419,1
7420,1
7421,1
7422,0
7423,0
7424,1
7425,0
7426,0
7427,0
7428,1
7429,0
7430,1
7431,0
7432,1
7433,1
7434,1
7435,1
7436,1
7437,0
7438,0
7439,0
7440,0
7441,1
7442,0
7443,0
7444,0
7445,0
7446,0
7447,0
7448,0
7449,1
7450,1
7451,1
7452,0
7453,0
7454,0
7455,1
7456,1
7457,1
7458,0
7459,1
7460,1
7461,0
7462,0
7463,0
7464,1
7465,0
7466,0
7467,0
7468,0
7469,1
7470,0
7471,0
7472,0
7473,0
7474,0
7475,0
7476,0
7477,1
7478,1
7479,1
7480,0
7481,0
7482,1
7483,1
7484,0
7485,1
7486,1
7487,1
7488,0
7489,0
7490,1
7491,1
7492,0
7493,1
7494,1
7495,1
7496,0
7497,0
7498,0
7499,1
7500,0
7501,0
7502,0
7503,0
7504,1
7505,0
7506,0
7507,1
7508,1
7509,1
7510,1
7511,1
7512,0
7513,0
7514,0
7515,1
7516,0
7517,1
7518,0
7519,1
7520,1
7521,0
7522,0
7523,1
7524,0
7525,1
7526,0
7527,0
7528,0
7529,0
7530,1
7531,0
7532,1
7533,0
7534,0
7535,1
7536,1
7537,0
7538,0
7539,0
7540,1
7541,1
7542,1
7543,0
7544,0
7545,0
7546,0
7547,0
7548,0
7549,0
7550,0
7551,0
7552,1
7553,1
7554,1
7555,1
7556,0
7557,0
7558,0
7559,1
7560,0
7561,1
7562,1
7563,0
7564,1
7565,0
7566,0
7567,0
7568,0
7569,0
7570,0
7571,0
7572,0
7573,0
7574,0
7575,1
7576,0
7577,1
7578,1
7579,0
7580,1
7581,0
7582,1
7583,1
7584,0
7585,0
7586,0
7587,0
7588,1
7589,1
7590,0
7591,1
7592,1
7593,1
7594,1
7595,0
7596,0
7597,0
7598,1
7599,0
7600,0
7601,0
7602,1
7603,0
7604,0
7605,1
7606,0
7607,0
7608,1
7609,0
7610,0
7611,0
7612,0
7613,0
7614,0
7615,0
7616,0
7617,1
7618,0
7619,1
7620,1
7621,1
7622,1
7623,1
7624,0
7625,0
7626,1
7627,1
7628,1
7629,1
7630,1
7631,0
7632,1
7633,1
7634,1
7635,0
7636,0
7637,1
7638,1
7639,1
7640,0
7641,1
7642,1
7643,0
7644,1
7645,0
7646,0
7647,1
7648,0
7649,1
7650,0
7651,1
7652,0
7653,1
7654,0
7655,0
7656,0
7657,1
7658,0
7659,0
7660,1
7661,1
7662,1
7663,1
7664,0
7665,0
7666,1
7667,0
7668,1
7669,1
7670,1
7671,0
7672,1
7673,0
7674,1
7675,1
7676,0
7677,1
7678,0
7679,0
7680,1
7681,1
7682,1
7683,0
7684,1
7685,0
7686,1
7687,0
7688,1
7689,0
7690,1
7691,0
7692,1
7693,1
7694,1
7695,1
7696,1
7697,1
7698,0
7699,1
7700,0
7701,0
7702,0
7703,1
7704,0
7705,1
7706,1
7707,1
7708,1
7709,0
7710,0
7711,1
7712,1
7713,0
7714,0
7715,1
7716,0
7717,1
7718,1
7719,1
7720,1
7721,1
7722,0
7723,0
7724,0
7725,1
7726,1
7727,1
7728,0
7729,0
7730,0
7731,0
7732,0
7733,0
7734,1
7735,1
7736,1
7737,0
7738,1
7739,0
7740,1
7741,1
7742,1
7743,1
7744,0
7745,0
7746,1
7747,0
7748,1
7749,0
7750,0
7751,1
7752,0
7753,1
7754,1
7755,0
7756,1
7757,1
7758,1
7759,0
7760,0
7761,0
7762,0
7763,0
7764,1
7765,1
7766,0
7767,0
7768,0
7769,0
7770,0
7771,0
7772,0
7773,0
7774,1
7775,0
7776,0
7777,0
7778,0
7779,1
7780,0
7781,1
7782,1
7783,1
7784,0
7785,1
7786,1
7787,0
7788,1
7789,1
7790,1
7791,1
7792,0
7793,1
7794,1
7795,1
7796,0
7797,0
7798,1
7799,1
7800,1
7801,0
7802,0
7803,1
7804,1
7805,1
7806,1
7807,1
7808,0
7809,1
7810,0
7811,0
7812,0
7813,1
7814,0
7815,0
7816,1
7817,0
7818,0
7819,0
7820,1
7821,0
7822,0
7823,0
7824,0
7825,0
7826,1
7827,0
7828,0
7829,1
7830,1
7831,0
7832,0
7833,1
7834,0
7835,0
7836,0
7837,0
7838,0
7839,0
7840,0
7841,1
7842,0
7843,0
7844,1
7845,1
7846,1
7847,0
7848,1
7849,1
7850,1
7851,1
7852,1
7853,1
7854,0
7855,1
7856,0
7857,1
7858,1
7859,0
7860,1
7861,1
7862,1
7863,0
7864,0
7865,1
7866,0
7867,0
7868,0
7869,1
7870,1
7871,0
7872,1
7873,1
7874,0
7875,0
7876,0
7877,0
7878,0
7879,0
7880,1
7881,0
7882,0
7883,0
7884,1
7885,1
7886,0
7887,0
7888,0
7889,1
7890,0
7891,1
7892,1
7893,1
7894,0
7895,1
7896,0
7897,1
7898,0
7899,0
7900,1
7901,1
7902,0
7903,1
7904,1
7905,0
7906,0
7907,0
7908,1
7909,1
7910,0
7911,1
7912,0
7913,0
7914,1
7915,1
7916,0
7917,1
7918,0
7919,0
7920,1
7921,0
7922,0
7923,1
7924,1
7925,0
7926,1
7927,1
7928,0
7929,1
7930,1
7931,1
7932,1
7933,1
7934,0
7935,0
7936,1
7937,1
7938,1
7939,0
7940,0
7941,0
7942,0
7943,1
7944,1
7945,1
7946,0
7947,0
7948,1
7949,1
7950,1
7951,1
7952,1
7953,0
7954,1
7955,0
7956,0
7957,1
7958,1
7959,1
7960,0
7961,0
7962,1
7963,0
7964,1
7965,1
7966,1
7967,0
7968,0
7969,1
7970,0
7971,1
7972,0
7973,1
7974,1
7975,0
7976,0
7977,0
7978,0
7979,1
7980,0
7981,0
7982,1
7983,0
7984,1
7985,1
7986,1
7987,1
7988,0
7989,1
7990,1
7991,0
7992,0
7993,1
7994,0
7995,1
7996,1
7997,0
7998,0
7999,0
8000,0
8001,1
8002,1
8003,0
8004,1
8005,0
8006,1
8007,1
8008,1
8009,0
8010,1
8011,1
8012,1
8013,0
8014,1
8015,1
8016,1
8017,1
8018,1
8019,1
8020,1
8021,0
8022,1
8023,1
8024,0
8025,0
8026,0
8027,0
8028,1
8029,1
8030,0
8031,1
8032,0
8033,1
8034,1
8035,1
8036,1
8037,1
8038,0
8039,1
8040,1
8041,0
8042,1
8043,0
8044,1
8045,0
8046,0
8047,0
8048,0
8049,0
8050,0
8051,0
8052,1
8053,0
8054,0
8055,0
8056,1
8057,0
8058,1
8059,1
8060,0
8061,0
8062,0
8063,1
8064,0
8065,0
8066,0
8067,0
8068,1
8069,1
8070,0
8071,1
8072,0
8073,0
8074,1
8075,1
8076,0
8077,0
8078,0
8079,1
8080,0
8081,0
8082,0
8083,0
8084,1
8085,0
8086,1
8087,0
8088,1
8089,1
8090,1
8091,0
8092,1
8093,0
8094,1
8095,0
8096,1
8097,1
8098,0
8099,1
8100,0
8101,1
8102,1
8103,0
8104,1
8105,1
8106,1
8107,1
8108,0
8109,1
8110,1
8111,1
8112,0
8113,1
8114,0
8115,1
8116,1
8117,0
8118,0
8119,1
8120,0
8121,0
8122,0
8123,0
8124,1
8125,0
8126,1
8127,0
8128,0
8129,1
8130,0
8131,0
8132,1
8133,0
8134,0
8135,1
8136,0
8137,0
8138,1
8139,1
8140,0
8141,0
8142,0
8143,0
8144,0
8145,0
8146,1
8147,0
8148,1
8149,0
8150,1
8151,0
8152,0
8153,1
8154,0
8155,0
8156,0
8157,1
8158,0
8159,0
8160,0
8161,1
8162,0
8163,0
8164,0
8165,1
8166,1
8167,0
8168,1
8169,0
8170,0
8171,1
8172,0
8173,0
8174,0
8175,0
8176,0
8177,1
8178,1
8179,0
8180,0
8181,1
8182,0
8183,0
8184,1
8185,0
8186,0
8187,0
8188,1
8189,1
8190,1
8191,1
8192,0
8193,1
8194,0
8195,1
8196,1
8197,1
8198,1
8199,1
8200,1
8201,1
8202,0
8203,1
8204,0
8205,0
8206,1
8207,1
8208,1
8209,0
8210,0
8211,0
8212,0
8213,1
8214,1
8215,1
8216,1
8217,1
8218,1
8219,0
8220,1
8221,0
8222,1
8223,0
8224,0
8225,0
8226,1
8227,0
8228,0
8229,0
8230,0
8231,1
8232,1
8233,1
8234,1
8235,1
8236,0
8237,1
8238,1
8239,0
8240,0
8241,1
8242,1
8243,0
8244,1
8245,1
8246,1
8247,0
8248,0
8249,1
8250,0
8251,0
8252,0
8253,1
8254,0
8255,0
8256,0
8257,0
8258,1
8259,0
8260,1
8261,0
8262,1
8263,1
8264,0
8265,0
8266,1
8267,0
8268,0
8269,0
8270,0
8271,0
8272,0
8273,1
8274,0
8275,1
8276,1
8277,0
8278,1
8279,1
8280,1
8281,0
8282,1
8283,1
8284,1
8285,1
8286,1
8287,1
8288,1
8289,0
8290,0
8291,1
8292,1
8293,1
8294,1
8295,1
8296,0
8297,1
8298,0
8299,1
8300,0
8301,1
8302,1
8303,0
8304,0
8305,0
8306,0
8307,1
8308,0
8309,0
8310,0
8311,1
8312,1
8313,0
8314,1
8315,0
8316,1
8317,1
8318,0
8319,0
8320,1
8321,0
8322,0
8323,0
8324,1
8325,0
8326,0
8327,1
8328,0
8329,1
8330,1
8331,1
8332,1
8333,0
8334,0
8335,1
8336,1
8337,0
8338,1
8339,1
8340,1
8341,1
8342,1
8343,0
8344,1
8345,1
8346,1
8347,1
8348,1
8349,0
8350,0
8351,0
8352,1
8353,1
8354,0
8355,0
8356,0
8357,0
8358,0
8359,0
8360,0
8361,0
8362,0
8363,1
8364,0
8365,1
8366,1
8367,1
8368,1
8369,1
8370,0
8371,0
8372,0
8373,1
8374,0
8375,0
8376,1
8377,0
8378,1
8379,1
8380,1
8381,0
8382,0
8383,1
8384,0
8385,1
8386,0
8387,0
8388,0
8389,1
8390,0
8391,1
8392,1
8393,0
8394,0
8395,0
8396,0
8397,0
8398,0
8399,0
8400,1
8401,0
8402,0
8403,1
8404,0
8405,1
8406,0
8407,0
8408,0
8409,1
8410,0
8411,0
8412,0
8413,0
8414,1
8415,1
8416,0
8417,0
8418,1
8419,0
8420,0
8421,1
8422,1
8423,0
8424,1
8425,0
8426,0
8427,0
8428,0
8429,0
8430,1
8431,0
8432,0
8433,0
8434,0
8435,1
8436,1
8437,1
8438,0
8439,0
8440,1
8441,0
8442,1
8443,1
8444,0
8445,0
8446,0
8447,1
8448,0
8449,0
8450,0
8451,0
8452,0
8453,1
8454,0
8455,1
8456,0
8457,0
8458,0
8459,0
8460,0
8461,0
8462,0
8463,0
8464,0
8465,1
8466,1
8467,1
8468,0
8469,1
8470,0
8471,0
8472,1
8473,1
8474,0
8475,0
8476,0
8477,1
8478,0
8479,0
8480,0
8481,1
8482,1
8483,0
8484,1
8485,0
8486,1
8487,1
8488,0
8489,1
8490,0
8491,0
8492,1
8493,0
8494,0
8495,0
8496,1
8497,1
8498,1
8499,1
8500,1
8501,0
8502,0
8503,1
8504,0
8505,0
8506,0
8507,0
8508,0
8509,0
8510,1
8511,1
8512,1
8513,1
8514,1
8515,1
8516,0
8517,1
8518,1
8519,0
8520,0
8521,1
8522,0
8523,0
8524,1
8525,1
8526,1
8527,0
8528,1
8529,1
8530,0
8531,1
8532,1
8533,1
8534,0
8535,1
8536,1
8537,0
8538,0
8539,1
8540,0
8541,0
8542,0
8543,1
8544,1
8545,0
8546,1
8547,1
8548,0
8549,1
8550,0
8551,0
8552,0
8553,1
8554,0
8555,0
8556,0
8557,1
8558,1
8559,0
8560,1
8561,0
8562,0
8563,0
8564,1
8565,0
8566,1
8567,1
8568,1
8569,1
8570,0
8571,0
8572,1
8573,1
8574,1
8575,0
8576,1
8577,0
8578,1
8579,1
8580,1
8581,0
8582,0
8583,0
8584,0
8585,0
8586,1
8587,0
8588,1
8589,1
8590,1
8591,1
8592,0
8593,0
8594,0
8595,0
